identifier,start_date,end_date,type,production_type,status,name,installed_capacity,available_capacity,unit_type 
EC-EDF-05470-EDF-H-00079979,2022-07-06T08:00:00+02:00,2022-07-06T15:10:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,SERRE PONCON,384,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00079980,2022-07-07T08:00:00+02:00,2022-07-07T15:40:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,SERRE PONCON,384,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00079981,2022-07-08T08:00:00+02:00,2022-07-08T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SERRE PONCON,384,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080580,2022-07-05T09:00:00+02:00,2022-07-05T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,INACTIVE,SAINT PIERRE COGNET,101,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080581,2022-07-06T09:00:00+02:00,2022-07-06T14:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,INACTIVE,SAINT PIERRE COGNET,101,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080647,2022-07-06T08:00:00+02:00,2022-08-03T12:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,GRAND MAISON,1713,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080649,2022-07-05T07:00:00+02:00,2022-07-22T11:55:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,COCHE 5,240,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080677,2022-07-07T13:30:00+02:00,2022-07-07T16:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,BATHIE 3,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080682,2022-07-06T08:00:00+02:00,2022-07-06T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE,742,95,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080699,2022-07-06T12:15:00+02:00,2022-07-06T13:04:00+02:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 1,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080721,2022-07-07T14:00:00+02:00,2022-07-07T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC 3,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080747,2022-07-07T16:03:00+02:00,2022-07-07T17:00:00+02:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC 2,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080750,2022-07-07T21:20:00+02:00,2022-07-08T01:14:00+02:00,FORCED_UNAVAILABILITY,HYDRO_WATER_RESERVOIR,INACTIVE,BATHIE 4,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00037551,2022-07-07T06:30:00+02:00,2022-11-23T13:30:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CRUAS 3,915,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00038439,2022-07-08T23:00:00+02:00,2022-12-23T23:00:00+01:00,PLANNED_MAINTENANCE,NUCLEAR,INACTIVE,ST ALBAN 2,1335,100,GENERATING_UNIT
EC-EDF-05470-EDF-T-00075358,2022-07-05T11:30:00+02:00,2022-07-05T16:57:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,INACTIVE,BRENNILIS 1,85,78,GENERATING_UNIT
EC-EDF-05470-EDF-T-00075359,2022-07-07T08:30:00+02:00,2022-07-07T15:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,BRENNILIS 2,85,85,GENERATING_UNIT
EC-EDF-05470-EDF-T-00076102,2022-07-08T20:30:00+02:00,2022-07-08T23:00:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,ST ALBAN 2,1335,100,GENERATING_UNIT
EC-EDF-05470-EDF-T-00078203,2022-07-07T08:30:00+02:00,2022-07-07T16:30:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,GENNEVILLIERS 1,203,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079052,2022-07-09T04:00:00+02:00,2022-07-11T02:45:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,INACTIVE,BUGEY 2,910,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079090,2022-07-06T10:30:00+02:00,2022-07-06T11:30:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,BRENNILIS 2,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079091,2022-07-07T15:00:00+02:00,2022-07-07T16:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,BRENNILIS 2,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079147,2022-07-07T10:32:00+02:00,2022-07-14T05:00:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,ST LAURENT 2,915,730,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079293,2022-07-05T02:00:00+02:00,2022-07-05T15:45:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,BOUCHAIN 7,585,560,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079295,2022-07-05T05:30:00+02:00,2022-07-05T06:30:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CRUAS 1,915,640,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079331,2022-07-05T12:00:00+02:00,2022-07-08T11:11:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,DIRINON 1,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079333,2022-07-05T13:14:00+02:00,2022-07-08T10:50:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,BELLEVILLE 1,1310,1200,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079340,2022-07-05T15:39:00+02:00,2022-07-07T02:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,BOUCHAIN 7,585,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079344,2022-07-05T23:00:00+02:00,2022-07-07T03:30:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CRUAS 1,915,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079345,2022-07-05T18:22:00+02:00,2022-07-06T18:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,ACTIVE,BRENNILIS 1,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079349,2022-07-07T02:00:00+02:00,2022-07-07T17:43:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,BOUCHAIN 7,585,587,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079524,2022-07-06T20:25:00+02:00,2022-07-06T21:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,VAIRES 3,182,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079555,2022-07-07T13:00:00+02:00,2022-07-07T15:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,MONTEREAU 6,185,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079603,2022-07-07T18:41:00+02:00,2022-07-07T21:04:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,BOUCHAIN 7,585,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079611,2022-07-07T23:00:00+02:00,2022-07-12T06:30:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,CRUAS 4,915,770,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079615,2022-07-08T05:43:00+02:00,2022-07-08T10:30:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CRUAS 4,915,100,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079616,2022-07-08T07:00:00+02:00,2022-07-08T08:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,VAIRES 2,179,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079617,2022-07-08T08:30:00+02:00,2022-07-08T11:12:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,INACTIVE,DIRINON 2,85,74,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079620,2022-07-09T18:00:00+02:00,2022-07-09T19:30:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,PALUEL 3,1330,1225,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079630,2022-07-09T13:13:00+02:00,2022-07-10T12:15:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,INACTIVE,BELLEVILLE 1,1310,1200,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079668,2022-07-08T18:00:00+02:00,2022-07-08T22:00:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,BLAYAIS 2,910,230,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079675,2022-07-09T04:40:00+02:00,2022-07-09T10:30:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CATTENOM 2,1300,610,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079712,2022-07-09T13:04:00+02:00,2022-07-09T14:30:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,CATTENOM 2,1300,1060,GENERATING_UNIT
EC-GDFS-166b278897cd446a892b,2022-07-08T14:26:00+02:00,2022-07-21T11:36:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,COMBIGOLFE CCG,425,0,GENERATING_UNIT
EC-GDFS-1a978520e73184016a9f,2022-07-06T18:23:00+02:00,2022-07-06T19:36:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,CYCOFOS PL1,428,0,GENERATING_UNIT
EC-TDE-DEPROD20220708144615,2022-07-09T03:00:00+02:00,2022-07-09T12:44:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,Saint_Avold_7,446,0,PRODUCTION_UNIT
EC-TDE-DEPROD20220708145839,2022-07-09T08:00:00+02:00,2022-07-09T09:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,Saint_Avold_8,446,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00062359,2022-07-13T17:00:00+02:00,2022-08-02T20:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,BROMMAT 7,240,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067271,2022-07-12T08:00:00+02:00,2022-07-12T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00067715,2022-07-10T06:00:00+02:00,2022-07-10T08:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,42,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00067716,2022-07-11T06:00:00+02:00,2022-07-11T08:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,42,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00067717,2022-07-12T06:00:00+02:00,2022-07-12T08:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,42,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00067718,2022-07-13T06:00:00+02:00,2022-07-13T08:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,42,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00067719,2022-07-14T06:00:00+02:00,2022-07-14T08:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,42,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00067795,2022-07-11T07:00:00+02:00,2022-07-12T19:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 5,162,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067796,2022-07-11T07:00:00+02:00,2022-07-12T19:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 3,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067797,2022-07-11T07:00:00+02:00,2022-07-12T19:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 4,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067798,2022-07-11T07:00:00+02:00,2022-07-12T19:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 2,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067799,2022-07-11T07:00:00+02:00,2022-07-12T19:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 1,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00068034,2022-07-12T08:00:00+02:00,2022-07-12T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SAINT CHAMAS,159,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00070426,2022-07-11T08:00:00+02:00,2022-07-11T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00070427,2022-07-12T08:00:00+02:00,2022-07-12T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00070428,2022-07-13T08:00:00+02:00,2022-07-13T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00070429,2022-07-14T08:00:00+02:00,2022-07-14T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00078441,2022-07-12T07:00:00+02:00,2022-07-12T19:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 4,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00078442,2022-07-12T07:00:00+02:00,2022-07-12T19:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 5,162,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00078443,2022-07-12T07:00:00+02:00,2022-07-12T19:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 1,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00078444,2022-07-12T07:00:00+02:00,2022-07-12T19:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 2,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00078445,2022-07-12T07:00:00+02:00,2022-07-12T19:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 3,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00078870,2022-07-12T14:00:00+02:00,2022-07-12T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080000,2022-07-12T08:00:00+02:00,2022-07-12T15:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,SISTERON 2,126,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080655,2022-07-12T14:00:00+02:00,2022-07-12T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_RUN-OF-RIVER_AND_POUNDAGE,ACTIVE,SAUSSAZ,150,49,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080683,2022-07-13T07:30:00+02:00,2022-07-13T17:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,SUPER BISSORTE 1,152,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080696,2022-07-13T10:00:00+02:00,2022-07-14T11:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC 2,227,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080697,2022-07-13T10:00:00+02:00,2022-07-13T11:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,ACTIVE,MONTEZIC,910,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080698,2022-07-14T10:00:00+02:00,2022-07-14T11:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_PUMPED_STORAGE,INACTIVE,MONTEZIC,910,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080731,2022-07-11T07:00:00+02:00,2022-07-11T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,BATHIE 2,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080732,2022-07-12T08:00:00+02:00,2022-07-12T11:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,BATHIE 2,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080733,2022-07-13T08:00:00+02:00,2022-07-13T11:30:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,BATHIE 2,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080772,2022-07-12T16:00:00+02:00,2022-07-12T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,COMBE D'AVRIEUX,123,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080777,2022-07-12T09:34:00+02:00,2022-07-12T10:47:00+02:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 3,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080822,2022-07-13T00:32:00+02:00,2022-07-13T01:31:00+02:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 3,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00080875,2022-07-14T17:00:00+02:00,2022-07-14T18:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,MONTEYNARD,366,227,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00080877,2022-07-14T04:12:00+02:00,2022-07-14T05:56:00+02:00,FORCED_UNAVAILABILITY,HYDRO_PUMPED_STORAGE,INACTIVE,REVIN 2,202,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00078624,2022-07-12T00:00:00+02:00,2022-07-12T09:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,BOUCHAIN 7,585,585,GENERATING_UNIT
EC-EDF-05470-EDF-T-00078944,2022-07-12T13:00:00+02:00,2022-07-12T17:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,BRENNILIS 1,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00078945,2022-07-12T13:00:00+02:00,2022-07-12T17:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,BRENNILIS 2,85,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079599,2022-07-10T09:00:00+02:00,2022-07-10T23:00:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,BLAYAIS 2,910,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079682,2022-07-10T00:00:00+02:00,2022-07-11T00:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,BOUCHAIN 7,585,580,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079721,2022-07-10T03:30:00+02:00,2022-07-10T09:00:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,BLAYAIS 2,910,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079757,2022-07-11T00:00:00+02:00,2022-07-12T00:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,BOUCHAIN 7,585,580,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079762,2022-07-10T15:15:00+02:00,2022-07-10T22:45:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,BELLEVILLE 1,1310,1140,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079817,2022-07-12T02:40:00+02:00,2022-07-12T04:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,BOUCHAIN 7,585,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079855,2022-07-12T15:40:00+02:00,2022-07-13T00:30:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,DIRINON 1,85,40,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079856,2022-07-12T15:40:00+02:00,2022-07-13T00:30:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_OIL,INACTIVE,DIRINON 2,85,40,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079868,2022-07-13T01:45:00+02:00,2022-07-13T23:30:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,PALUEL 3,1330,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079877,2022-07-13T09:30:00+02:00,2022-07-13T15:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_OIL,ACTIVE,MONTEREAU 5,185,156,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079907,2022-07-13T17:30:00+02:00,2022-07-20T11:11:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,INACTIVE,GOLFECH 2,1310,300,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079929,2022-07-13T17:32:00+02:00,2022-07-15T04:00:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,ACTIVE,PENLY 2,1330,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079942,2022-07-14T09:25:00+02:00,2022-09-23T22:00:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,ACTIVE,BOUCHAIN 7,585,585,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079975,2022-07-14T19:03:00+02:00,2022-07-15T00:55:00+02:00,FORCED_UNAVAILABILITY,NUCLEAR,INACTIVE,CRUAS 4,915,786,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079977,2022-07-14T21:25:00+02:00,2022-07-26T13:00:00+02:00,PLANNED_MAINTENANCE,NUCLEAR,ACTIVE,DAMPIERRE 3,890,0,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079978,2022-07-14T21:07:00+02:00,2022-07-15T09:40:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,MARTIGUES PONTEAU 5,465,275,GENERATING_UNIT
EC-EDF-05470-EDF-T-00079979,2022-07-14T21:07:00+02:00,2022-07-15T09:40:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,MARTIGUES PONTEAU 6,465,275,GENERATING_UNIT
EC-GDFS-15b9c9a824c324716980,2022-07-10T16:37:00+02:00,2022-07-11T18:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,DK6-TV2,231,0,GENERATING_UNIT
EC-GDFS-15c00c73ffd3e4ecb80b,2022-07-10T16:32:00+02:00,2022-07-11T14:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,DK6-TV1,231,0,GENERATING_UNIT
EC-GDFS-1731df42dcc31413fbc9,2022-07-12T17:42:00+02:00,2022-07-13T00:00:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,ACTIVE,SPEM pointe,45,0,GENERATING_UNIT
EC-GDFS-17df570959e2b4bb89cc,2022-07-13T14:00:00+02:00,2022-07-13T16:29:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,SPEM pointe,45,0,GENERATING_UNIT
EC-GDFS-1d9e8a4b66f1d41e28df,2022-07-10T17:58:00+02:00,2022-07-11T11:12:00+02:00,FORCED_UNAVAILABILITY,FOSSIL_GAS,INACTIVE,DK6-TG1,167,0,GENERATING_UNIT
EC-GDFS-1ed0f4f5c2d0a4c938a0,2022-07-11T18:00:00+02:00,2022-07-18T10:06:00+02:00,PLANNED_MAINTENANCE,FOSSIL_GAS,INACTIVE,DK6-TV2,231,123,GENERATING_UNIT
EC-EDF-05470-EDF-H-00063991,2022-07-18T07:00:00+02:00,2022-08-26T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,BATHIE 4,100,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00065980,2022-07-18T07:00:00+02:00,2022-07-29T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,83,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00067281,2022-07-19T07:00:00+02:00,2022-07-29T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SISTERON 1,124,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067309,2022-07-19T06:00:00+02:00,2022-08-04T15:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,SISTERON 1,124,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067607,2022-07-19T07:00:00+02:00,2022-08-04T15:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,SISTERON 1,124,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067608,2022-07-19T07:00:00+02:00,2022-07-29T15:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,INACTIVE,SISTERON 1,124,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067612,2022-07-19T07:00:00+02:00,2022-07-20T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,SISTERON 1,124,0,GENERATING_UNIT
EC-EDF-05470-EDF-H-00067720,2022-07-15T06:00:00+02:00,2022-07-15T08:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,ORAISON,188,42,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00068068,2022-07-18T08:00:00+02:00,2022-07-22T17:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,BORT,235,0,PRODUCTION_UNIT
EC-EDF-05470-EDF-H-00068151,2022-07-18T08:00:00+02:00,2022-07-28T16:00:00+02:00,PLANNED_MAINTENANCE,HYDRO_WATER_RESERVOIR,ACTIVE,BORT 2,114,0,GENERATING_UNIT
